id_libro,name,price,descr_short,descr_full,brand,barcode,image,features
231,DOUGALL´S MEGASETH,3,"Session IPA 3,5% ABV.","Session IPA 3,5% ABV. Colaboración con el Brewpub Le Sec de Barcelona. 
Con lúpulos Simcoe Magnum y Citra   
(Sin gluten)                                                                                                    ",,19756,https://www.labirratorium.com/33121-large_default/dougalls-megaseth.jpg,"{'Estilo': 'SESSION IPA', '% Alc. Exacto': '3,5', 'Otros ingredientes': 'Copos de avena', 'Maltas': 'Maris otter, Extra pale', 'Lúpulos': 'Simcoe, Magnum y Citra'}"
232,Tilquin Oude Gewurzt Tilquin à L’Ancienne (2020-2021) 75 cl.,34.45,Fruit Lambic,"Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar de 8.4% ABV, elaborada a partir de la fermentación de 250 gr. de uvas Gewurztraminer por litro de Lambic. 
",Gueuzerie Tilquin,16826,https://www.labirratorium.com/26738-large_default/tilquin-oude-gewurzt-tilquin-a-lancienne-2020-2021.jpg,"{'Estilo': 'FRUIT LAMBIC', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8.4', 'Otros ingredientes': 'Uvas Gewurztraminer', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}"
233,Brewski Sansa Session IPA,3.95,Session IPA Sin gluten,"A hazy smooth New England style IPA, with notes of pineapple, mango and refreshing citrus. Easy to drink, easy to love and also happens to be gluten free",Brewski,19738,https://www.labirratorium.com/33180-large_default/brewski-sansa-session-ipa-sin-gluten-lata.jpg,"{'Estilo': 'SESSION IPA', '% Alc. Exacto': '4,7', 'Volumen (cl)': '33 Cl', 'Envase': 'Lata'}"
234,Gross Gaupasa,5.4,Hazy Session IPA con lúpulos Citra y Nelson Sauvin. 4% ABV.,"Hazy Session IPA con lúpulos Citra y Nelson Sauvin. 4% ABV.
",Gross,19816,https://www.labirratorium.com/33248-large_default/gross-gaupasa.jpg,"{'Estilo': 'SESSION IPA', '% Alc. Exacto': '4.0', 'Volumen (cl)': '44 Cl', 'Lúpulos': 'Citra y Nelson Sauvi'}"
235,Tilquin Oude Sureau Tilquin à L’Ancienne (2020-2021) 75 cl.,28.5,Fruit Lambic,"Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar de 6.5% ABV, elaborada a partir de la fermentación de 125 gr. de bayas de saúco por litro de Lambic.",Gueuzerie Tilquin,16828,https://www.labirratorium.com/26743-large_default/tilquin-oude-sureau-tilquin-a-lancienne-2020-2021.jpg,"{'Estilo': 'FRUIT LAMBIC', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.5', 'Otros ingredientes': 'Bayas de Saúco', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
236,"Tilquin Oude Sureau Tilquin à L’Ancienne (2020-2021) 37,5 cl.",16.55,Fruit Lambic,"Cerveza de fermentación espontánea (Lambic) sin filtrar ni pasteurizar de 6.5% ABV, elaborada a partir de la fermentación de 125 gr. de bayas de saúco por litro de Lambic.",Gueuzerie Tilquin,16829,https://www.labirratorium.com/26745-large_default/tilquin-oude-sureau-tilquin-a-lancienne-2020-2021-375-cl.jpg,"{'Estilo': 'FRUIT LAMBIC', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.5', 'Otros ingredientes': 'Bayas de Saúco', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Lambic (Fermentación espontánea o salvaje)', 'IBU': '0-25 Amargor bajo', 'Color': 'Rojiza', 'Envase': 'Botella'}"
237,La Calavera Kerosene,3.1,Saison,"Cerveza de estilo belga Saison con 5.3% ABV muy suave y bebible, con toques florales y súper refrescante.",La Calavera,16925,https://www.labirratorium.com/26977-large_default/la-calavera-kerosene.jpg,"{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Gerona', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5.3', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
238,Samuel Smith Taddy Porter,3.2,Porter,"Cerveza inglesa con 5% ABV de color marrón oscuro y espuma cremosa persistente. El aroma a malta tostada predomina, aunque se percibe café y chocolate. En boca, percibimos el sabor a malta tostada, frutos secos, caramelo y pimienta.",Samuel Smith,2806,https://www.labirratorium.com/3407-large_default/samuel-smith-taddy-porter.jpg,"{'Estilo': 'BRITISH PORTER', 'Origen': 'Inglaterra', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '5', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '32', 'Color': 'Negro', 'Envase': 'Botella', 'OLD-REF': '5010149200808'}"
239,Schneider LaBrassBanda Love Beer,2.15,Hefeweizen,"Cerveza de trigo alemana de 4.9% ABV elaborada con lúpulos neozelandeses y alemanes.
De color amarillo dorado y abundante espuma blanca, cremosa y persistente. Su aroma presenta deliciosas notas de banana, flor de saúco, cítricos, melocotón y un toque de Sauvignon Blanc. 
El final es maravillosamente refrescante, con un final ligeramente amargo que te dejará con ganas de un siguiente sorbo.",Schneider,18899,https://www.labirratorium.com/31784-large_default/schneider-labrassbanda-love-beer.jpg,"{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.9', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Trigo y Cebada', 'Lúpulos': 'Neozelandeses y Alemanes', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
240,Barbãr,3.7,Belgian Strong Golden Ale,"Cerveza que se elabora con agua extraída de pozos artesianos en el propio lugar de la cervecería, en Quenast, un pequeño pueblo al sur de Bruselas. Se prepara a partir de una mezcla secreta y armoniosa de malta de cebada, trigo, cilantro, piel de naranja, lúpulo y miel cuidadosamente seleccionados. El método de elaboración de la cerveza tradicional, asociada a su única cepa de levadura, y la segunda fermentación en botella, le confiere un sabor muy especial.
",Lefebvre,1552,https://www.labirratorium.com/25266-large_default/barbar.jpg,"{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8', 'Otros ingredientes': 'Piel de naranja, cilantro, miel', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y trigo', 'IBU': '0-25 Amargor bajo', 'IBU Exacto': '20', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '5411676100805'}"
241,Freddo Fox One Way Ticket,6.5,Barley Wine,"Barley Wine de 11.5% ABV elaborada con higos, pasas, dátiles y nibs de cacao venezolanos, que aportan un aroma complejo.
Piensa en higos maduros, una caja de dátiles recién abierta, pasas bañadas en licor y pastel de la abuela recién horneado. También hay notas de caramelo, regaliz y ciruelas pasas al horno. Estos sabores llegan aún más fuertes al paladar y se combinan con un tibio licor y una viscosidad casi aceitosa para evocar las noches con un fino Cognac.",Freddo Fox Brewery,17061,https://www.labirratorium.com/27311-large_default/freddo-fox-one-way-ticket.jpg,"{'Estilo': 'AMERICAN BARLEYWINE', 'Origen': 'Barcelona', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '11.5', 'Otros ingredientes': 'Higos, Pasas, Dátiles y Nibs de Cacao', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Lata'}"
242,De Ranke XX Bitter,3.1,Belgian IPA,"IPA de 6.5% elaborada con lúpulos Brewers Gold y Hallertau. Fermentada con levadura belga.
Cerveza rubia famosa por su sabor amargo y elogiada a nivel nacional e internacional.",Brouwerij De Ranke,3960,https://www.labirratorium.com/4758-large_default/de-ranke-xx-bitter-.jpg,"{'Estilo': 'BELGIAN IPA', 'Origen': 'Bélgica', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '6', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Brewers Gold y Hallertau Mittelfrüh', 'IBU': '50-75 Amargor alto', 'IBU Exacto': '60', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '5413963300011'}"
243,Sierra Nevada Tropical Torpedo,2.95,IPA,"American IPA de 6.7% ABV elaborada con lúpulos Amarillo, Citra, Comet, El Dorado y Mosaic, que aportan exuberantes aromas y sabores a mango, papaya y maracuyá.",Sierra Nevada,11847,https://www.labirratorium.com/15004-large_default/sierra-nevada-tropical-torpedo.jpg,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'EEUU', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6.7', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Amarillo, Citra, Comet, El Dorado y Mosaic', 'IBU': '50-75 Amargor alto', 'IBU Exacto': '55', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '083783535266'}"
244,De Dolle Stille Nacht 2021,5.65,Christmas Ale / Belgian Strong Golden Ale,"Stille Nacht es la famosa cerveza que De Dolle elabora para cada Navidad. Tiene la densidad más alta de todas las cervezas belgas (27º Pl) y está elaborada con malta Pale, azúcar candy y dry-hop de lúpulo Nugget, que aporta un extra de amargor para equilibrar el dulzor de tan alta densidad.
Cerveza ideal para dejar envejecer varios años.
Edición 2021.", De Dolle Brouwers,9077,https://www.labirratorium.com/10515-large_default/de-dolle-stille-natch.jpg,"{'Estilo': 'BELGIAN GOLDEN STRONG\nCHRISTMAS ALE', 'Origen': 'Bélgica', '% Alc.': 'MUY ALTO (+10%)', '% Alc. Exacto': '12', 'Otros ingredientes': 'Azúcar Candy', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Nugget', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
245,Sanfrutos Puñales,5.5,Barley Wine,"Barley wine de 9.1% ABV única en su estilo. Elaborada con jugo concentrado de azúcar de caña que aporta un delicioso dulzor meloso, con notas balsámicas y tostadas.
Un estilo clásico con un toque moderno para conseguir un auténtico espectáculo de sabor y aromas.",Cerveza Sanfrutos,17300,https://www.labirratorium.com/28520-large_default/sanfrutos-punales.jpg,"{'Estilo': 'AMERICAN BARLEYWINE', 'Origen': 'Segovia', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '9.1', 'Otros ingredientes': 'Jugo concentrado de azúcar de caña', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Lata'}"
246,Cloudwater Pampel Weisse Wheat,6.4,Cerveza de trigo Weissbier con yuzu y pomelo,"This is a white grapefruit and yuzu fruited Weisse beer, inspired by summer strolls along the river Spree in Berlin. Luscious and quaffable, bright and citrusy. Perfect for warm summer evenings and lazy afternoons.",Cloudwater Brew Co.,19658,https://www.labirratorium.com/33009-large_default/cloudwater-pampel-weisse-wheat.jpg,"{'Estilo': 'WEISSBIER', '% Alc. Exacto': '5,5', 'Otros ingredientes': 'pomelo y yuzu', 'Volumen (cl)': '44 Cl'}"
247,Vedett Extra White,1.8,,,,19675,https://www.labirratorium.com/33022-large_default/vedett-extra-white.jpg,{'Estilo': 'WITBIER (TRIGO BELGA)'}
248,Montseny Blat,2.25,,"(Alc. 4’0% vol., Grau Plat 9’6, 19 IBU’s)
Estilo cervecero: WEIZEN ALE. Cerveza ligera de trigo de estilo alemán. Muy refrescante y aromática con lúpulo Saaz. Recrea las Weizen o Waiss Beer alemanas.
Nota de cata: Combina la frescor del trigo con el aroma floral del lúpulo Saaz. Todo esto, justamente con su baja graduación alcohólica, la hacen una cerveza ideal para el verano. Temperatura de consumo entre 4º y 6ºC.
Ingredientes de la receta:",Companyia Cervesera del Montseny,19722,https://www.labirratorium.com/33056-large_default/montseny-blat.jpg,"{'Estilo': 'WEISSBIER', 'Origen': 'Cataluña', '% Alc.': 'BAJO (2.5-4%)', '% Alc. Exacto': '4', 'Volumen (cl)': '33 Cl', 'Maltas': 'pilsen, de trigo y caramalt.', 'Lúpulos': 'perle, fuggles, celeia y saaz.', 'IBU Exacto': '19', 'Envase': 'Botella'}"
249,Troubadour Imperial Stout,2.65,Imperial Stout,"Imperial Stout de 9% ABV elaborada con 4 tipos diferentes de malta, cebada tostada y 2 tipos de lúpulo.Color casi negro y presenta una espuma estable y duradera beige. Aroma seco, tostado, nuez y humo.Sabor a café, chocolate, y malta tostada., dejando paso a un agradable final amargo.
",De Proefbrouwerij,2929,https://www.labirratorium.com/30153-large_default/troubadour-imperial-stout.jpg,"{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '9', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '45', 'Color': 'Negro', 'Envase': 'Botella'}"
250,Alvinne Morpheus Wit,3.75,,,Brouwerij Alvinne,19731,https://www.labirratorium.com/33129-large_default/alvinne-morpheus-wit.jpg,{}
251,Bidassoa Agiña,3.3,Hefeweizen,"Color pajizo, turbia. Espuma blanca de persistencia media. Aromas equilibrados de clavo y plátano maduro. Ligera en boca, con notas ligeramente ácidas. Carbonatación media con final seco.",Bidassoa Basque Brewery,19767,https://www.labirratorium.com/33115-large_default/bidassoa-agina.jpg,"{'Origen': 'Euskadi', '% Alc. Exacto': '4,7'}"
252,Dúa Sparkling Beer Violette,6.55,Fruit Saison / Farmhouse Ale ,"Petite Saison de 4% ABV elaborada con 44 gr./l. de arándanos ecológicos asturianos, un pelín de canela y escanda ecológica. Refermentada con cultivo mixto de sidra captado en un Lagar de Sidra natural de Asturias.
Cerveza con bajo contenido en gluten.",Dúa Sparkling Beer,19124,https://www.labirratorium.com/32231-large_default/dua-sparkling-beer-vioilette.jpg,"{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Asturias', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4', 'Otros ingredientes': 'Arándanos ecológicos asturianos, Canela y Escanda ecológica', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio', 'IBU Exacto': '26', 'Color': 'Rojiza', 'Envase': 'Lata', 'Levadura': 'Cultivo mixto de levaduras captadas en un Lagar de Sidra Asturiana'}"
253,Tommie Sjef Bitter,40.5,Saison / Farmhouse Ale Barrel Aged,Blend de una Saison y cervezas envejecidas más viejas. Aromatizada con una buena cantidad de lúpulo. Éste amargor combina muy bien con la complejidad de la Saison y de la cerveza que ha sido hasta cuatro años envejecida en barrica de roble. ,Tommie Sjef,19299,https://www.labirratorium.com/32637-large_default/tommie-sjef-bitter.jpg,"{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Holanda', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7', 'Otros ingredientes': 'Envejecida en Barrica de Roble', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
254,Meta Wacho,11.6,"Grisette de 4,5%ABV elaborada con melocotón, malta pilsner, trigo crudo y lúpulo Hallertau Blanc. Fermentada con levadura de la casa.",,Meta Edabeak,19531,https://www.labirratorium.com/32861-large_default/meta-wacho.jpg,"{'Estilo': 'GRISETTE', 'Origen': 'Guipuzkoa', '% Alc. Exacto': '4,5', 'Otros ingredientes': 'melocotón', 'Volumen (cl)': '75 Cl', 'Lúpulos': 'Hallertau Blanc'}"
255,La Chouffe Houblon IPA,2.85,Belgian IPA / Triple ,"Cerveza rubia fuerte que combina el estilo americano Imperial IPA y el estilo clásico belga Triple.
De color anaranjado y espuma blanca de larga retención, presenta aromas afrutados y toques especiados. En boca es cremosa, afrutada y con un final agradablemente amargo que invita al siguiente trago.",Brasserie d'Achouffe (Duvel-Moortgat),2519,https://www.labirratorium.com/13961-large_default/chouffe-houblon-ipa-tripel.jpg,"{'Estilo': 'BELGIAN IPA', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '9', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '50-75 Amargor alto', 'IBU Exacto': '59\n59', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '5410769300085'}"
256,Alvinne Morpheus Saison,3.75,,,Brouwerij Alvinne,19730,https://www.labirratorium.com/33130-large_default/alvinne-morpheus-saison.jpg,{}
257,The Kernel India Pale Ale Citra Centennial,5.05,India Pale Ale,IPA de 7% ABV elaborada con lúpulos Citra y Centennial.,The Kernel,12201,https://www.labirratorium.com/15740-large_default/the-kernel-india-pale-ale-citra-centennial.jpg,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '7', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Citra y Centennial', 'IBU': '50-75 Amargor alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}"
258,Marble / VarVar Strong Ale,10.6,English Strong Ale,"Strong Ale de 9.2% ABV en colaboración con los ucranianos VarVar Brew (Kiev).
Esta cerveza fuerte, ha sido elaborada para reflejar el amor mutuo de ambas cerveceras por las Old Ales, Burton Ales y Barley Wines. Elaborada sobre una base de malta compleja y fermentada con la levadura de la casa Marble. Esta cerveza delicadamente lupulada muestra el enfoque holístico de amabas cervecerías para elaborar una cerveza extremadamente equilibrada.
Parte de los fondos recaudados por esta cerveza, irán destinados a una asociación que está ayudando activamente en Ucrania @decappeal www.dec.org.uk",Marble,19025,https://www.labirratorium.com/32017-large_default/marble-varvar-strong-ale.jpg,"{'Estilo': 'ENGLISH STRONG ALE', 'Origen': 'Inglaterra / Ucrania', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '9.2', 'Volumen (cl)': '65 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Botella'}"
259,Naparbier Aker Lata 33 cl.,3.15,IPA,"Nueva receta de la tradicional Aker elaborada desde hace más de 10 años por Naparbier, que renueva el concepto de West Coast IPA. Como resultado, una IPA más cítrica y afrutada que consigue una mayor sedosidad en boca.
Versión 2020.
",Naparbier,12518,https://www.labirratorium.com/30654-large_default/naparbier-aker-ipa.jpg,"{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Navarrra', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '6', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale', 'Maltas': 'Munich, Dextrin, Pils', 'Lúpulos': 'Mosaic, Amarillo y Chinook', 'IBU': '50-75 Amargor alto', 'IBU Exacto': '70', 'Color': 'Amarillo dorado', 'Envase': 'Lata', 'OLD-REF': '8437012444065'}"
260,Kwak 75 cl.,6.95,Belgian Strong Dark Ale,"Cerveza belga de 8.4% ABV de color cobrizo y burbuja muy fina. Rica de sabores, destacan los aromas a cereales, fruta, fondo floral y ligeros tostados.",Brouwerij Bosteels (AB InBev),13360,https://www.labirratorium.com/18396-large_default/kwak-33cl.jpg,"{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': 'ALTO (6-9%)', '% Alc. Exacto': '8.4', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Ámbar', 'Envase': 'Botella', 'OLD-REF': '54050051'}"
261,Zeta SUC,2.75,Fruit Berliner Weisse,"Berliner Weisse de 4.5% ABV elaborada con naranja.
Cerveza ácida, láctica y de baja graduación. Cítrica y refrescante, elaborada con el zumo y la corteza de la naranjas de Valencia que cada año se quedan sin recoger.",Zeta,8120,https://www.labirratorium.com/27035-large_default/zeta-suc.jpg,"{'Estilo': 'FRUIT BERLINER WEISSE', 'Origen': 'Valencia', '% Alc.': 'MEDIO (4-6%)', '% Alc. Exacto': '4.5', 'Otros ingredientes': 'Naranja', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella', 'OLD-REF': '8436573440158'}"
